recipeId,parentA,parentAName,parentB,parentBName,child,childName,parentGrade,childGrade,requiredParentStar,outputStar,successBasisPoints,rule
spirit_fusion.v2:spirit_beast.fan.earth.02:spirit_beast.fan.earth.04,spirit_beast.fan.earth.02,山紋翼羆,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.human.earth.05,負碑靈龜,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.02:spirit_beast.fan.earth.05,spirit_beast.fan.earth.02,山紋翼羆,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.human.earth.06,崩雲巨猿,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.02:spirit_beast.fan.earth.06,spirit_beast.fan.earth.02,山紋翼羆,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.human.earth.01,鎮嶽靈犀,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.03:spirit_beast.fan.earth.03,spirit_beast.fan.earth.03,坤砂靈羚,spirit_beast.fan.earth.03,坤砂靈羚,spirit_beast.human.earth.03,坤脈麒麟,凡品,人品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.fan.earth.03:spirit_beast.fan.earth.04,spirit_beast.fan.earth.03,坤砂靈羚,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.human.earth.03,坤脈麒麟,凡品,人品,3,1,10000,named
spirit_fusion.v2:spirit_beast.fan.earth.03:spirit_beast.fan.earth.05,spirit_beast.fan.earth.03,坤砂靈羚,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.human.earth.01,鎮嶽靈犀,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.03:spirit_beast.fan.earth.06,spirit_beast.fan.earth.03,坤砂靈羚,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.human.earth.02,厚土翼羆,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.04:spirit_beast.fan.earth.04,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.human.earth.04,青巖獬豸,凡品,人品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.fan.earth.04:spirit_beast.fan.earth.05,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.human.earth.04,青巖獬豸,凡品,人品,3,1,10000,named
spirit_fusion.v2:spirit_beast.fan.earth.04:spirit_beast.fan.earth.06,spirit_beast.fan.earth.04,玉壤靈犀,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.human.earth.03,坤脈麒麟,凡品,人品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.fan.earth.05:spirit_beast.fan.earth.05,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.human.earth.05,負碑靈龜,凡品,人品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.fan.earth.05:spirit_beast.fan.earth.06,spirit_beast.fan.earth.05,石髓龍龜,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.human.earth.05,負碑靈龜,凡品,人品,3,1,10000,named
spirit_fusion.v2:spirit_beast.fan.earth.06:spirit_beast.fan.earth.06,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.fan.earth.06,雲嶽角猊,spirit_beast.human.earth.06,崩雲巨猿,凡品,人品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.01,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.02,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,named
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.03,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.04,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.04,鎏電靈貂,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.05,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.05,斷嶽金羚,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.metal.06,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.metal.06,白玉貔靈,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,named
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.01,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.01,青蘿靈鹿,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.02,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.02,百花九尾,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.03,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.03,建木靈猿,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.04,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.04,翠雲青鸞,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.05,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.05,森羅麒獸,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.wood.06,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.wood.06,藥霞靈貘,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.01,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.01,寒潭靈黿,spirit_beast.heaven.water.01,玄冥龍龜,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.02,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.02,滄浪青螭,spirit_beast.heaven.water.02,滄瀾螭龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.03,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.03,月汐長鰭鯉,spirit_beast.heaven.water.03,寒月鯤鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.04,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.04,琉璃海馬麟,spirit_beast.heaven.water.04,天河鮫靈,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.05,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.05,珠泉獨角靈鯉,spirit_beast.heaven.water.05,雨師青麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.01:spirit_beast.human.water.06,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.human.water.06,霧海靈鯤,spirit_beast.heaven.water.06,冰鑑應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.01:spirit_beast.human.metal.01,spirit_beast.human.fire.01,赤曜朱鶴,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.01,南離朱雀,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.02:spirit_beast.human.metal.01,spirit_beast.human.fire.02,離焰九尾,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.02,九轉丹凰,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.03:spirit_beast.human.metal.01,spirit_beast.human.fire.03,丹霞火鸞,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.03,赤霄金烏,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.04:spirit_beast.human.metal.01,spirit_beast.human.fire.04,熔星狻猊,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.04,焚天狻猊,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.05:spirit_beast.human.metal.01,spirit_beast.human.fire.05,南明靈獬,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.05,流火畢方,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.06:spirit_beast.human.metal.01,spirit_beast.human.fire.06,燼羽鳳靈,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.fire.06,燭炎天龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.01:spirit_beast.human.metal.01,spirit_beast.human.earth.01,鎮嶽靈犀,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.02:spirit_beast.human.metal.01,spirit_beast.human.earth.02,厚土翼羆,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.03:spirit_beast.human.metal.01,spirit_beast.human.earth.03,坤脈麒麟,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.04:spirit_beast.human.metal.01,spirit_beast.human.earth.04,青巖獬豸,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.05:spirit_beast.human.metal.01,spirit_beast.human.earth.05,負碑靈龜,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.06:spirit_beast.human.metal.01,spirit_beast.human.earth.06,崩雲巨猿,spirit_beast.human.metal.01,玄鋒獬豸,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.metal.02,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.metal.03,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,named
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.metal.04,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.metal.04,鎏電靈貂,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.metal.05,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.metal.05,斷嶽金羚,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.metal.06,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.metal.06,白玉貔靈,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.01,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.01,青蘿靈鹿,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.02,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.02,百花九尾,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.03,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.03,建木靈猿,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.04,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.04,翠雲青鸞,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.05,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.05,森羅麒獸,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.wood.06,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.wood.06,藥霞靈貘,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.01,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.01,寒潭靈黿,spirit_beast.heaven.water.02,滄瀾螭龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.02,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.02,滄浪青螭,spirit_beast.heaven.water.03,寒月鯤鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.03,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.03,月汐長鰭鯉,spirit_beast.heaven.water.04,天河鮫靈,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.04,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.04,琉璃海馬麟,spirit_beast.heaven.water.05,雨師青麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.05,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.05,珠泉獨角靈鯉,spirit_beast.heaven.water.06,冰鑑應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.02:spirit_beast.human.water.06,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.human.water.06,霧海靈鯤,spirit_beast.heaven.water.01,玄冥龍龜,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.01:spirit_beast.human.metal.02,spirit_beast.human.fire.01,赤曜朱鶴,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.02,九轉丹凰,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.02:spirit_beast.human.metal.02,spirit_beast.human.fire.02,離焰九尾,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.03,赤霄金烏,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.03:spirit_beast.human.metal.02,spirit_beast.human.fire.03,丹霞火鸞,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.04,焚天狻猊,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.04:spirit_beast.human.metal.02,spirit_beast.human.fire.04,熔星狻猊,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.05,流火畢方,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.05:spirit_beast.human.metal.02,spirit_beast.human.fire.05,南明靈獬,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.06,燭炎天龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.06:spirit_beast.human.metal.02,spirit_beast.human.fire.06,燼羽鳳靈,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.fire.01,南離朱雀,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.01:spirit_beast.human.metal.02,spirit_beast.human.earth.01,鎮嶽靈犀,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.02:spirit_beast.human.metal.02,spirit_beast.human.earth.02,厚土翼羆,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.03:spirit_beast.human.metal.02,spirit_beast.human.earth.03,坤脈麒麟,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.04:spirit_beast.human.metal.02,spirit_beast.human.earth.04,青巖獬豸,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.05:spirit_beast.human.metal.02,spirit_beast.human.earth.05,負碑靈龜,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.earth.06:spirit_beast.human.metal.02,spirit_beast.human.earth.06,崩雲巨猿,spirit_beast.human.metal.02,鳴金靈隼,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.metal.03,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,same_species
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.metal.04,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.metal.04,鎏電靈貂,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,named
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.metal.05,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.metal.05,斷嶽金羚,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.metal.06,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.metal.06,白玉貔靈,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.01,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.01,青蘿靈鹿,spirit_beast.heaven.metal.03,萬刃猙王,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.02,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.02,百花九尾,spirit_beast.heaven.metal.04,星河貔貅,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.03,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.03,建木靈猿,spirit_beast.heaven.metal.05,斬嶽金麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.04,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.04,翠雲青鸞,spirit_beast.heaven.metal.06,靈樞應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.05,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.05,森羅麒獸,spirit_beast.heaven.metal.01,太庚白虎,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.wood.06,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.wood.06,藥霞靈貘,spirit_beast.heaven.metal.02,天鉞金鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.01,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.01,寒潭靈黿,spirit_beast.heaven.water.03,寒月鯤鵬,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.02,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.02,滄浪青螭,spirit_beast.heaven.water.04,天河鮫靈,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.03,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.03,月汐長鰭鯉,spirit_beast.heaven.water.05,雨師青麟,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.04,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.04,琉璃海馬麟,spirit_beast.heaven.water.06,冰鑑應龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.05,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.05,珠泉獨角靈鯉,spirit_beast.heaven.water.01,玄冥龍龜,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.metal.03:spirit_beast.human.water.06,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.human.water.06,霧海靈鯤,spirit_beast.heaven.water.02,滄瀾螭龍,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.01:spirit_beast.human.metal.03,spirit_beast.human.fire.01,赤曜朱鶴,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.heaven.fire.03,赤霄金烏,人品,天品,3,1,10000,fivephase_fallback
spirit_fusion.v2:spirit_beast.human.fire.02:spirit_beast.human.metal.03,spirit_beast.human.fire.02,離焰九尾,spirit_beast.human.metal.03,星鎧猙獸,spirit_beast.heaven.fire.04,焚天狻猊,人品,天品,3,1,10000,fivephase_fallback
